candidate_id,source_review_policy,corrector_model,feature_set,action_mode,threshold,scope,n,baseline_adaptive_review_n,baseline_adaptive_review_rate,auto_action_n,auto_action_rate,true_correction_n,agreement_release_n,remaining_review_n,remaining_review_rate,action_error_n,rescued_n,hurt_n,rescued_fn,rescued_fp,hurt_to_fn,hurt_to_fp,base_raw_errors,system_errors_after_review,base_balanced_accuracy_before_review,accuracy,balanced_accuracy,f1,sensitivity_high,specificity_low,tn,fp,fn,tp,auc
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.500,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.5,old_data,285,154,0.5403508771929825,154,0.5403508771929825,97,57,0,0.0,96,1,96,0,1,47,49,1,96,0.9965277777777778,0.6631578947368421,0.6631944444444444,0.6619718309859155,0.6666666666666666,0.6597222222222222,95,49,47,94,0.8737687155240348
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.500,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.5,third_batch,306,164,0.5359477124183006,164,0.5359477124183006,89,75,0,0.0,91,3,86,2,1,31,55,9,92,0.9528527874564461,0.6993464052287581,0.6554878048780488,0.5,0.5609756097560976,0.75,168,56,36,46,0.818270905923345
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.500,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.5,strict_external,108,94,0.8703703703703703,74,0.6851851851851852,31,43,20,0.18518518518518517,31,0,31,0,0,24,7,0,31,1.0,0.7129629629629629,0.6873038018835019,0.5974025974025974,0.48936170212765956,0.8852459016393442,54,7,24,23,0.67317753749564
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.500,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.5,all_domains,699,412,0.5894134477825465,392,0.5608011444921316,217,175,20,0.02861230329041488,218,4,213,2,2,102,111,10,219,0.9835405335405336,0.6866952789699571,0.6713157213157213,0.5981651376146789,0.6037037037037037,0.7389277389277389,317,112,107,163,0.8353017353017353
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.600,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.6,old_data,285,154,0.5403508771929825,135,0.47368421052631576,85,50,19,0.06666666666666667,85,0,85,0,0,45,40,1,85,0.9965277777777778,0.7017543859649122,0.7015366430260047,0.6931407942238267,0.6808510638297872,0.7222222222222222,104,40,45,96,0.8737687155240348
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.600,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.6,third_batch,306,164,0.5359477124183006,148,0.48366013071895425,82,66,16,0.05228758169934641,84,3,79,2,1,29,50,9,85,0.9528527874564461,0.7222222222222222,0.6788436411149825,0.5303867403314917,0.5853658536585366,0.7723214285714286,173,51,34,48,0.818270905923345
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.600,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.6,strict_external,108,94,0.8703703703703703,64,0.5925925925925926,26,38,30,0.2777777777777778,26,0,26,0,0,20,6,0,26,1.0,0.7592592592592593,0.7380537146843391,0.675,0.574468085106383,0.9016393442622951,55,6,20,27,0.67317753749564
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.600,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.6,all_domains,699,412,0.5894134477825465,347,0.49642346208869814,193,154,65,0.09298998569384835,195,3,190,2,1,94,96,10,196,0.9835405335405336,0.7195994277539342,0.7036130536130536,0.6356877323420075,0.6333333333333333,0.7738927738927739,332,97,99,171,0.8353017353017353
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.700,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.7,old_data,285,154,0.5403508771929825,116,0.4070175438596491,71,45,38,0.13333333333333333,71,0,71,0,0,36,35,1,71,0.9965277777777778,0.7508771929824561,0.750812647754137,0.7473309608540926,0.7446808510638298,0.7569444444444444,109,35,36,105,0.8737687155240348
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.700,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.7,third_batch,306,164,0.5359477124183006,119,0.3888888888888889,67,52,45,0.14705882352941177,68,3,64,2,1,25,39,9,69,0.9528527874564461,0.7745098039215687,0.7300195993031359,0.6011560693641619,0.6341463414634146,0.8258928571428571,185,39,30,52,0.818270905923345
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.700,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.7,strict_external,108,94,0.8703703703703703,56,0.5185185185185185,25,31,38,0.35185185185185186,25,0,25,0,0,20,5,0,25,1.0,0.7685185185185185,0.7462504359958144,0.6835443037974683,0.574468085106383,0.9180327868852459,56,5,20,27,0.67317753749564
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.700,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.7,all_domains,699,412,0.5894134477825465,291,0.41630901287553645,163,128,121,0.17310443490701002,164,3,160,2,1,81,79,10,165,0.9835405335405336,0.7639484978540773,0.7486661486661487,0.6904315196998124,0.6814814814814815,0.8158508158508159,350,79,86,184,0.8353017353017353
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.800,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.8,old_data,285,154,0.5403508771929825,83,0.2912280701754386,55,28,71,0.24912280701754386,55,0,55,0,0,32,23,1,55,0.9965277777777778,0.8070175438596491,0.8066637115839244,0.7985347985347986,0.7730496453900709,0.8402777777777778,121,23,32,109,0.8737687155240348
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.800,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.8,third_batch,306,164,0.5359477124183006,86,0.28104575163398693,47,39,78,0.2549019607843137,50,0,47,0,0,22,25,9,51,0.9528527874564461,0.8333333333333334,0.7856598432055749,0.6871165644171779,0.6829268292682927,0.8883928571428571,199,25,26,56,0.818270905923345
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.800,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.8,strict_external,108,94,0.8703703703703703,40,0.37037037037037035,17,23,54,0.5,17,0,17,0,0,16,1,0,17,1.0,0.8425925925925926,0.8215905127310777,0.7848101265822784,0.6595744680851063,0.9836065573770492,60,1,16,31,0.67317753749564
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.800,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.8,all_domains,699,412,0.5894134477825465,209,0.2989985693848355,119,90,203,0.290414878397711,122,0,119,0,0,70,49,10,123,0.9835405335405336,0.8240343347639485,0.8058534058534059,0.7611650485436893,0.725925925925926,0.8857808857808858,380,49,74,196,0.8353017353017353
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.850,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.85,old_data,285,154,0.5403508771929825,71,0.24912280701754386,50,21,83,0.2912280701754386,50,0,50,0,0,31,19,1,50,0.9965277777777778,0.8245614035087719,0.8240986997635934,0.8148148148148148,0.7801418439716312,0.8680555555555556,125,19,31,110,0.8737687155240348
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.850,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.85,third_batch,306,164,0.5359477124183006,76,0.24836601307189543,43,33,88,0.2875816993464052,45,0,43,0,0,20,23,9,46,0.9528527874564461,0.8496732026143791,0.8084168118466899,0.7195121951219512,0.7195121951219512,0.8973214285714286,201,23,23,59,0.818270905923345
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.850,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.85,strict_external,108,94,0.8703703703703703,32,0.2962962962962963,16,16,62,0.5740740740740741,16,0,16,0,0,15,1,0,16,1.0,0.8518518518518519,0.8322288106034181,0.8,0.6808510638297872,0.9836065573770492,60,1,15,32,0.67317753749564
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.850,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.85,all_domains,699,412,0.5894134477825465,179,0.25608011444921314,109,70,233,0.3333333333333333,111,0,109,0,0,66,43,10,112,0.9835405335405336,0.8397711015736766,0.8221056721056721,0.7821011673151751,0.7444444444444445,0.8997668997668997,386,43,69,201,0.8353017353017353
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.900,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.9,old_data,285,154,0.5403508771929825,55,0.19298245614035087,40,15,99,0.3473684210526316,40,0,40,0,0,28,12,1,40,0.9965277777777778,0.8596491228070176,0.8590425531914894,0.849624060150376,0.8014184397163121,0.9166666666666666,132,12,28,113,0.8737687155240348
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.900,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.9,third_batch,306,164,0.5359477124183006,58,0.1895424836601307,33,25,106,0.3464052287581699,35,0,33,0,0,19,14,9,36,0.9528527874564461,0.8823529411764706,0.8346036585365854,0.7692307692307693,0.7317073170731707,0.9375,210,14,22,60,0.818270905923345
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.900,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.9,strict_external,108,94,0.8703703703703703,24,0.2222222222222222,11,13,70,0.6481481481481481,11,0,11,0,0,11,0,0,11,1.0,0.8981481481481481,0.8829787234042553,0.8674698795180723,0.7659574468085106,1.0,61,0,11,36,0.67317753749564
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.900,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.9,all_domains,699,412,0.5894134477825465,137,0.19599427753934193,84,53,275,0.39341917024320455,86,0,84,0,0,58,26,10,87,0.9835405335405336,0.8755364806866953,0.8567340067340068,0.8277227722772277,0.774074074074074,0.9393939393939394,403,26,61,209,0.8353017353017353
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.925,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.925,old_data,285,154,0.5403508771929825,49,0.17192982456140352,36,13,105,0.3684210526315789,36,0,36,0,0,25,11,1,36,0.9965277777777778,0.8736842105263158,0.873153073286052,0.8656716417910447,0.8226950354609929,0.9236111111111112,133,11,25,116,0.8737687155240348
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.925,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.925,third_batch,306,164,0.5359477124183006,50,0.16339869281045752,29,21,114,0.37254901960784315,31,0,29,0,0,17,12,9,32,0.9528527874564461,0.8954248366013072,0.8512630662020906,0.7948717948717948,0.7560975609756098,0.9464285714285714,212,12,20,62,0.818270905923345
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.925,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.925,strict_external,108,94,0.8703703703703703,16,0.14814814814814814,9,7,78,0.7222222222222222,9,0,9,0,0,9,0,0,9,1.0,0.9166666666666666,0.9042553191489362,0.8941176470588236,0.8085106382978723,1.0,61,0,9,38,0.67317753749564
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.925,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.925,all_domains,699,412,0.5894134477825465,115,0.16452074391988555,74,41,297,0.4248927038626609,76,0,74,0,0,51,23,10,77,0.9835405335405336,0.8898426323319027,0.8731934731934732,0.8487229862475442,0.8,0.9463869463869464,406,23,54,216,0.8353017353017353
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.950,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.95,old_data,285,154,0.5403508771929825,39,0.1368421052631579,30,9,115,0.40350877192982454,30,0,30,0,0,23,7,1,30,0.9965277777777778,0.8947368421052632,0.8941341607565012,0.8872180451127819,0.8368794326241135,0.9513888888888888,137,7,23,118,0.8737687155240348
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.950,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.95,third_batch,306,164,0.5359477124183006,36,0.11764705882352941,21,15,128,0.41830065359477125,23,0,21,0,0,14,7,9,24,0.9528527874564461,0.9215686274509803,0.8807164634146342,0.8441558441558441,0.7926829268292683,0.96875,217,7,17,65,0.818270905923345
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.950,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.95,strict_external,108,94,0.8703703703703703,9,0.08333333333333333,4,5,85,0.7870370370370371,4,0,4,0,0,4,0,0,4,1.0,0.9629629629629629,0.9574468085106382,0.9555555555555556,0.9148936170212766,1.0,61,0,4,43,0.67317753749564
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.950,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.95,all_domains,699,412,0.5894134477825465,84,0.12017167381974249,55,29,328,0.46924177396280403,57,0,55,0,0,41,14,10,58,0.9835405335405336,0.9170243204577968,0.9022015022015022,0.8862745098039215,0.837037037037037,0.9673659673659674,415,14,44,226,0.8353017353017353
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.975,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.975,old_data,285,154,0.5403508771929825,29,0.10175438596491228,21,8,125,0.43859649122807015,21,0,21,0,0,15,6,1,21,0.9965277777777778,0.9263157894736842,0.9259751773049645,0.9230769230769231,0.8936170212765957,0.9583333333333334,138,6,15,126,0.8737687155240348
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.975,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.975,third_batch,306,164,0.5359477124183006,30,0.09803921568627451,18,12,134,0.43790849673202614,20,0,18,0,0,14,4,9,21,0.9528527874564461,0.9313725490196079,0.8874128919860627,0.8609271523178808,0.7926829268292683,0.9821428571428571,220,4,17,65,0.818270905923345
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.975,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.975,strict_external,108,94,0.8703703703703703,7,0.06481481481481481,3,4,87,0.8055555555555556,3,0,3,0,0,3,0,0,3,1.0,0.9722222222222222,0.9680851063829787,0.967032967032967,0.9361702127659575,1.0,61,0,3,44,0.67317753749564
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.975,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.975,all_domains,699,412,0.5894134477825465,66,0.0944206008583691,42,24,346,0.4949928469241774,44,0,42,0,0,32,10,10,45,0.9835405335405336,0.9356223175965666,0.9235301735301735,0.912621359223301,0.8703703703703703,0.9766899766899767,419,10,35,235,0.8353017353017353
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.985,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.985,old_data,285,154,0.5403508771929825,21,0.07368421052631578,17,4,133,0.4666666666666667,17,0,17,0,0,12,5,1,17,0.9965277777777778,0.9403508771929825,0.9400856973995272,0.9381818181818182,0.9148936170212766,0.9652777777777778,139,5,12,129,0.8737687155240348
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.985,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.985,third_batch,306,164,0.5359477124183006,22,0.0718954248366013,14,8,142,0.46405228758169936,14,0,14,0,0,11,3,9,15,0.9528527874564461,0.9509803921568627,0.9201328397212544,0.9032258064516129,0.8536585365853658,0.9866071428571429,221,3,12,70,0.818270905923345
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.985,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.985,strict_external,108,94,0.8703703703703703,3,0.027777777777777776,3,0,91,0.8425925925925926,3,0,3,0,0,3,0,0,3,1.0,0.9722222222222222,0.9680851063829787,0.967032967032967,0.9361702127659575,1.0,61,0,3,44,0.67317753749564
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.985,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.985,all_domains,699,412,0.5894134477825465,46,0.06580829756795423,34,12,366,0.5236051502145923,34,0,34,0,0,26,8,10,35,0.9835405335405336,0.949928469241774,0.9406759906759907,0.9328214971209213,0.9,0.9813519813519813,421,8,27,243,0.8353017353017353
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.990,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.99,old_data,285,154,0.5403508771929825,15,0.05263157894736842,12,3,139,0.48771929824561405,12,0,12,0,0,8,4,1,12,0.9965277777777778,0.9578947368421052,0.95774231678487,0.9568345323741008,0.9432624113475178,0.9722222222222222,140,4,8,133,0.8737687155240348
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.990,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.99,third_batch,306,164,0.5359477124183006,16,0.05228758169934641,9,7,148,0.48366013071895425,9,0,9,0,0,7,2,9,10,0.9528527874564461,0.9673202614379085,0.9467552264808363,0.9367088607594937,0.9024390243902439,0.9910714285714286,222,2,8,74,0.818270905923345
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.990,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.99,strict_external,108,94,0.8703703703703703,3,0.027777777777777776,3,0,91,0.8425925925925926,3,0,3,0,0,3,0,0,3,1.0,0.9722222222222222,0.9680851063829787,0.967032967032967,0.9361702127659575,1.0,61,0,3,44,0.67317753749564
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.990,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.99,all_domains,699,412,0.5894134477825465,34,0.04864091559370529,24,10,378,0.5407725321888412,24,0,24,0,0,18,6,10,25,0.9835405335405336,0.9642346208869814,0.9578218078218078,0.952561669829222,0.9296296296296296,0.986013986013986,423,6,19,251,0.8353017353017353
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.995,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.995,old_data,285,154,0.5403508771929825,9,0.031578947368421054,6,3,145,0.5087719298245614,6,0,6,0,0,5,1,1,6,0.9965277777777778,0.9789473684210527,0.978797281323877,0.9784172661870504,0.9645390070921985,0.9930555555555556,143,1,5,136,0.8737687155240348
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.995,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.995,third_batch,306,164,0.5359477124183006,9,0.029411764705882353,4,5,155,0.5065359477124183,4,0,4,0,0,4,0,9,5,0.9528527874564461,0.9836601307189542,0.9695121951219512,0.9685534591194969,0.9390243902439024,1.0,224,0,5,77,0.818270905923345
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.995,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.995,strict_external,108,94,0.8703703703703703,1,0.009259259259259259,1,0,93,0.8611111111111112,1,0,1,0,0,1,0,0,1,1.0,0.9907407407407407,0.9893617021276595,0.989247311827957,0.9787234042553191,1.0,61,0,1,46,0.67317753749564
v161_final_review_or_reject||dino_pca128_logreg_c01||release_or_correct||0.995,v161_final_review_or_reject,dino_pca128_logreg_c01,dino,release_or_correct,0.995,all_domains,699,412,0.5894134477825465,19,0.027181688125894134,11,8,393,0.5622317596566524,11,0,11,0,0,10,1,10,12,0.9835405335405336,0.9828326180257511,0.9784641284641284,0.9773584905660377,0.9592592592592593,0.9976689976689976,428,1,11,259,0.8353017353017353
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.500,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.5,old_data,285,154,0.5403508771929825,73,0.256140350877193,0,73,81,0.28421052631578947,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.500,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.5,third_batch,306,164,0.5359477124183006,92,0.3006535947712418,0,92,72,0.23529411764705882,6,0,0,0,0,0,0,9,7,0.9528527874564461,0.9771241830065359,0.9611824912891986,0.9559748427672956,0.926829268292683,0.9955357142857143,223,1,6,76,0.818270905923345
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.500,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.5,strict_external,108,94,0.8703703703703703,57,0.5277777777777778,0,57,37,0.3425925925925926,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.500,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.5,all_domains,699,412,0.5894134477825465,222,0.31759656652360513,0,222,190,0.2718168812589413,6,0,0,0,0,0,0,10,7,0.9835405335405336,0.9899856938483548,0.9877233877233877,0.9869158878504672,0.9777777777777777,0.9976689976689976,428,1,6,264,0.8353017353017353
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.600,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.6,old_data,285,154,0.5403508771929825,50,0.17543859649122806,0,50,104,0.3649122807017544,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.600,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.6,third_batch,306,164,0.5359477124183006,73,0.238562091503268,0,73,91,0.2973856209150327,5,0,0,0,0,0,0,9,6,0.9528527874564461,0.9803921568627451,0.9672800522648084,0.9625,0.9390243902439024,0.9955357142857143,223,1,5,77,0.818270905923345
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.600,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.6,strict_external,108,94,0.8703703703703703,46,0.42592592592592593,0,46,48,0.4444444444444444,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.600,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.6,all_domains,699,412,0.5894134477825465,169,0.24177396280400573,0,169,243,0.34763948497854075,5,0,0,0,0,0,0,10,6,0.9835405335405336,0.9914163090128756,0.9895752395752395,0.9888059701492538,0.9814814814814815,0.9976689976689976,428,1,5,265,0.8353017353017353
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.700,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.7,old_data,285,154,0.5403508771929825,37,0.12982456140350876,0,37,117,0.4105263157894737,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.700,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.7,third_batch,306,164,0.5359477124183006,52,0.16993464052287582,0,52,112,0.3660130718954248,3,0,0,0,0,0,0,9,4,0.9528527874564461,0.9869281045751634,0.9794751742160279,0.9753086419753086,0.9634146341463414,0.9955357142857143,223,1,3,79,0.818270905923345
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.700,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.7,strict_external,108,94,0.8703703703703703,30,0.2777777777777778,0,30,64,0.5925925925925926,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.700,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.7,all_domains,699,412,0.5894134477825465,119,0.17024320457796852,0,119,293,0.41917024320457796,3,0,0,0,0,0,0,10,4,0.9835405335405336,0.994277539341917,0.9932789432789433,0.9925650557620818,0.9888888888888889,0.9976689976689976,428,1,3,267,0.8353017353017353
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.800,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.8,old_data,285,154,0.5403508771929825,16,0.056140350877192984,0,16,138,0.4842105263157895,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.800,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.8,third_batch,306,164,0.5359477124183006,29,0.09477124183006536,0,29,135,0.4411764705882353,2,0,0,0,0,0,0,9,3,0.9528527874564461,0.9901960784313726,0.9817073170731707,0.9813664596273292,0.9634146341463414,1.0,224,0,3,79,0.818270905923345
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.800,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.8,strict_external,108,94,0.8703703703703703,18,0.16666666666666666,0,18,76,0.7037037037037037,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.800,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.8,all_domains,699,412,0.5894134477825465,63,0.09012875536480687,0,63,349,0.49928469241773965,2,0,0,0,0,0,0,10,3,0.9835405335405336,0.9957081545064378,0.9944444444444445,0.994413407821229,0.9888888888888889,1.0,429,0,3,267,0.8353017353017353
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.850,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.85,old_data,285,154,0.5403508771929825,4,0.014035087719298246,0,4,150,0.5263157894736842,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.850,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.85,third_batch,306,164,0.5359477124183006,21,0.06862745098039216,0,21,143,0.4673202614379085,2,0,0,0,0,0,0,9,3,0.9528527874564461,0.9901960784313726,0.9817073170731707,0.9813664596273292,0.9634146341463414,1.0,224,0,3,79,0.818270905923345
v118_review_or_control||tabular_dino_pca64_logreg_c03||agreement_release_only||0.850,v118_review_or_control,tabular_dino_pca64_logreg_c03,tabular_dino,agreement_release_only,0.85,strict_external,108,94,0.8703703703703703,10,0.09259259259259259,0,10,84,0.7777777777777778,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
